file,lines,line_span,classification,reason
"src/server/features/ai/tools/email/primitives.ts","32","1-32","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/adapters/provider-schema.ts","7","1-7","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/deterministic-policy-filter.ts","65","1-65","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/policy-filter.parity.test.ts","82","1-82","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/policy-filter.test.ts","203","1-203","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/policy-filter.ts","90","1-90","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/registry.ts","55","1-55","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/semantic-tool-candidate.ts","285","1-285","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/fabric/types.ts","32","1-32","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/calendar/manifest.ts","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/calendar/tools/index.ts","11","1-11","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/inbox/manifest.ts","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/inbox/tools/index.ts","8","1-8","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/loader.ts","67","1-67","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/manifest-schema.ts","17","1-17","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/memory/manifest.ts","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/memory/tools/index.ts","8","1-8","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/policy/manifest.ts","20","1-20","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/registry.test.ts","19","1-19","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/registry.ts","17","1-17","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/web/manifest.ts","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/packs/web/tools/index.ts","8","1-8","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/plugins/loader.ts","20","1-20","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/plugins/policy.ts","40","1-40","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/plugins/registry.ts","53","1-53","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/plugins/types.ts","16","1-16","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/policy/policy-matcher.test.ts","102","1-102","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/policy/policy-matcher.ts","84","1-84","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/policy/policy-resolver.test.ts","94","1-94","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/tools/policy/policy-resolver.ts","308","1-308","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/policy/tool-policy.parity.test.ts","37","1-37","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/policy/tool-policy.ts","305","1-305","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/policy/tool-policy.web.test.ts","11","1-11","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/policy/types.ts","46","1-46","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/providers/calendar.test.ts","228","1-228","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/providers/calendar.ts","502","1-502","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/tools/providers/email.search.test.ts","614","1-614","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/providers/email.ts","1137","1-1137","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/ai/tools/providers/types.ts","36","1-36","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/registry/index.ts","32","1-32","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/calendar.conflicts.test.ts","73","1-73","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/calendar.timezone.test.ts","175","1-175","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/calendar.ts","1711","1-1711","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/context.ts","41","1-41","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/email.concepts.test.ts","58","1-58","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/email.timezone.test.ts","368","1-368","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/email.ts","2301","1-2301","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/email.unreplied.test.ts","214","1-214","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/errors.ts","93","1-93","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/calendar.ts","73","1-73","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/email.ts","163","1-163","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/index.test.ts","13","1-13","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/index.ts","31","1-31","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/memory.ts","22","1-22","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/planner.ts","27","1-27","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/policy.ts","66","1-66","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/task.ts","16","1-16","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/types.ts","15","1-15","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/utils.ts","22","1-22","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/web.test.ts","32","1-32","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/executors/web.ts","25","1-25","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/idempotency.ts","39","1-39","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/index.ts","27","1-27","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/memory.ts","308","1-308","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/planner.ts","410","1-410","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/policy.targeting.test.ts","136","1-136","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/policy.ts","644","1-644","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/registry.safety.test.ts","32","1-32","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/registry.ts","1319","1-1319","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/task.test.ts","181","1-181","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/task.ts","660","1-660","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/types.ts","20","1-20","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/validators/email-search.test.ts","27","1-27","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/validators/email-search.ts","247","1-247","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/web.test.ts","197","1-197","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/runtime/capabilities/web.ts","836","1-836","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/timezone.ts","116","1-116","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/tools/types.ts","122","1-122","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/ai/types.ts","33","1-33","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/README.md","20","1-20","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/action-token.ts","78","1-78","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/authorization.ts","168","1-168","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/approvals/execute.ts","462","1-462","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/policy.test.ts","135","1-135","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/policy.ts","25","1-25","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/rules.test.ts","266","1-266","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/rules.ts","1036","1-1036","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/service.test.ts","175","1-175","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/service.ts","137","1-137","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/structured-execution.ts","284","1-284","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/approvals/types.ts","37","1-37","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (discord, telegram); refactor for Gmail+Google Calendar+Slack."
"src/server/features/assistant-email/README.md","12","1-12","PRUNE_MVP","Assistant-email side channel outside MVP secretary scope."
"src/server/features/assistant-email/is-assistant-email.test.ts","85","1-85","PRUNE_MVP","Assistant-email side channel outside MVP secretary scope."
"src/server/features/assistant-email/is-assistant-email.ts","36","1-36","PRUNE_MVP","Assistant-email side channel outside MVP secretary scope."
"src/server/features/assistant-email/process-assistant-email.ts","289","1-289","PRUNE_MVP","Assistant-email side channel outside MVP secretary scope."
"src/server/features/calendar/README.md","41","1-41","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/action-log.ts","55","1-55","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/adaptive-replanner.ts","381","1-381","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/ai/availability.ts","357","1-357","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/ambiguous-time.ts","99","1-99","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/availability-types.ts","22","1-22","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/availability.test.ts","116","1-116","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/canonical-state.ts","506","1-506","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/client.ts","176","1-176","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/constants.ts","3","1-3","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/error-handling.test.ts","52","1-52","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/event-provider.ts","95","1-95","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/event-types.ts","91","1-91","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/handle-calendar-callback.ts","287","1-287","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/oauth-callback-helpers.ts","175","1-175","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/oauth-types.ts","43","1-43","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/participant-resolver.test.ts","54","1-54","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/participant-resolver.ts","497","1-497","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/providers/google-availability.test.ts","54","1-54","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/providers/google-availability.ts","96","1-96","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/providers/google-events.ts","266","1-266","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/providers/google.test.ts","203","1-203","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/providers/google.ts","182","1-182","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/providers/microsoft-availability.test.ts","263","1-263","PRUNE_MVP","Outlook calendar provider implementation outside Google Calendar MVP."
"src/server/features/calendar/providers/microsoft-availability.ts","122","1-122","PRUNE_MVP","Outlook calendar provider implementation outside Google Calendar MVP."
"src/server/features/calendar/providers/microsoft-events.ts","292","1-292","PRUNE_MVP","Outlook calendar provider implementation outside Google Calendar MVP."
"src/server/features/calendar/providers/microsoft.ts","204","1-204","PRUNE_MVP","Outlook calendar provider implementation outside Google Calendar MVP."
"src/server/features/calendar/safety-gate.test.ts","120","1-120","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/safety-gate.ts","212","1-212","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/schedule-proposal.ts","199","1-199","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/CalendarService.ts","24","1-24","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/CalendarServiceImpl.ts","239","1-239","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/SchedulingService.ts","218","1-218","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/SlotScorer.ts","194","1-194","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/TaskSchedulingService.test.ts","197","1-197","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/TaskSchedulingService.ts","432","1-432","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/TimeSlotManager.ts","376","1-376","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/adapters/CalendarProviderAdapter.ts","118","1-118","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/scheduling/date-utils.test.ts","54","1-54","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/date-utils.ts","85","1-85","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/insights.ts","165","1-165","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/scheduling/types.ts","61","1-61","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/selection-invariant.test.ts","134","1-134","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/selection-invariant.ts","340","1-340","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/sync/google.test.ts","244","1-244","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/sync/google.ts","393","1-393","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/calendar/sync/microsoft.ts","218","1-218","PRUNE_MVP","Outlook calendar sync path outside Google Calendar MVP."
"src/server/features/calendar/timezone-helpers.ts","40","1-40","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/unified-availability.test.ts","324","1-324","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/unified-availability.ts","199","1-199","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/calendar/utils.ts","13","1-13","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/categorize/README.md","12","1-12","PRUNE_MVP","Auto-categorization vertical outside MVP scope."
"src/server/features/categorize/ai/ai-categorize-senders.ts","202","1-202","PRUNE_MVP","Auto-categorization vertical outside MVP scope."
"src/server/features/categorize/ai/ai-categorize-single-sender.ts","103","1-103","PRUNE_MVP","Auto-categorization vertical outside MVP scope."
"src/server/features/categorize/ai/format-categories.ts","10","1-10","PRUNE_MVP","Auto-categorization vertical outside MVP scope."
"src/server/features/categorize/ai/heuristics.ts","93","1-93","PRUNE_MVP","Auto-categorization vertical outside MVP scope."
"src/server/features/categorize/senders/categorize.ts","196","1-196","PRUNE_MVP","Auto-categorization vertical outside MVP scope."
"src/server/features/channels/README.md","18","1-18","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/conversation-key.ts","70","1-70","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/executor.ts","131","1-131","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/router.test.ts","233","1-233","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/router.ts","714","1-714","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/runtime.test.ts","43","1-43","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/runtime.ts","54","1-54","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/surface-account.ts","156","1-156","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/channels/types.ts","74","1-74","KEEP_REFACTOR_MVP","Channel routing is needed for Slack MVP but contains non-Slack branches; refactor to Slack-only."
"src/server/features/conversations/README.md","11","1-11","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/conversations/service.ts","118","1-118","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/drafts/README.md","12","1-12","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/drafts/operations.ts","111","1-111","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/drafts/service.ts","192","1-192","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/README.md","27","1-27","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft, outlook); refactor for Gmail+Google Calendar+Slack."
"src/server/features/email/bulk-action-tracking.ts","61","1-61","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/draft-management.ts","124","1-124","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/error-handling.test.ts","63","1-63","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/process-history.test.ts","210","1-210","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/process-history.ts","368","1-368","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/provider-types.ts","8","1-8","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft); refactor for Gmail+Google Calendar+Slack."
"src/server/features/email/provider.ts","33","1-33","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (microsoft, outlook); refactor for Gmail+Google Calendar+Slack."
"src/server/features/email/providers/google.ts","1589","1-1589","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/providers/microsoft.ts","2059","1-2059","PRUNE_MVP","Outlook email provider implementation outside Gmail-only MVP."
"src/server/features/email/reply-all.test.ts","438","1-438","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/reply-all.ts","123","1-123","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/signature-extraction.test.ts","84","1-84","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (outlook); refactor for Gmail+Google Calendar+Slack."
"src/server/features/email/signature-extraction.ts","37","1-37","KEEP_REFACTOR_MVP","Core file is in-scope but contains non-MVP branches (outlook); refactor for Gmail+Google Calendar+Slack."
"src/server/features/email/subject.ts","18","1-18","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/thread-context.test.ts","62","1-62","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/threading.test.ts","71","1-71","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
"src/server/features/email/threading.ts","21","1-21","KEEP_MVP_CORE","Aligned with Gmail+Google Calendar+Slack conversational secretary MVP core."
